Site ID,Condition,Plot number,Year,Month,Day,Run,Time,Precipitation (mm/hr),Precipitation (mm/min),Run-on,Runoff (mm/hr),Runoff (CMS),Sediment concentration,Sediment discharge,Velocity max,Velocity mean
ER4S, N,3,2010,6,30,WET,61,115.06,1.917666667,0,67.96,0.000226533,0.1,0.25,0.022,0.01
ER4S, N,3,2010,6,30,WET,65,115.06,1.917666667,0,67.96,0.000226533,0.1,0.23,NA,NA
ER4S, N,3,2010,6,30,WET,71,115.06,1.917666667,0,67.96,0.000226533,0.16,0.38,NA,NA
ER4S, N,3,2010,6,30,WET,72,155.19,2.5865,0,76.72,0.000255733,0.16,0.42,NA,NA
ER4S, N,3,2010,6,30,WET,73,155.19,2.5865,0,84.06,0.0002802,0.22,0.63,NA,NA
ER4S, N,3,2010,6,30,WET,74,155.19,2.5865,0,107.36,0.000357867,0.19,0.71,NA,NA
ER4S, N,3,2010,6,30,WET,75,155.19,2.5865,0,107.36,0.000357867,0.14,0.51,NA,NA
ER4S, N,3,2010,6,30,WET,76,155.19,2.5865,0,117.03,0.0003901,NA,NA,NA,NA
ER4S, N,3,2010,6,30,WET,77,155.19,2.5865,0,117.03,0.0003901,0.14,0.58,NA,NA
ER4S, N,3,2010,6,30,WET,78,155.19,2.5865,0,117.03,0.0003901,0.05,0.2,0.028,0.013
ER4S, N,3,2010,6,30,WET,81,155.19,2.5865,0,117.03,0.0003901,0.09,0.37,NA,NA
ER4S, N,3,2010,6,30,WET,83,155.19,2.5865,0,117.03,0.0003901,0.06,0.25,NA,NA
ER4S, N,3,2010,6,30,WET,87,174.24,2.904,0,117.03,0.0003901,0.11,0.45,NA,NA
ER4S, N,3,2010,6,30,WET,88,174.24,2.904,0,137.21,0.000457367,0.09,0.44,NA,NA
ER4S, N,3,2010,6,30,WET,89,174.24,2.904,0,139.02,0.0004634,0.1,0.47,NA,NA
ER4S, N,3,2010,6,30,WET,90,174.24,2.904,0,140.32,0.000467733,0.06,0.31,NA,NA
ER4S, N,3,2010,6,30,WET,91,174.24,2.904,0,140.32,0.000467733,0.07,0.34,NA,NA
ER4S, N,3,2010,6,30,WET,93,174.24,2.904,0,140.32,0.000467733,0.08,0.41,0.035,0.014
ER4S, N,3,2010,6,30,WET,96,174.24,2.904,0,140.32,0.000467733,0.07,0.36,NA,NA
ER4S, N,3,2010,6,30,WET,97,174.24,2.904,0,140.32,0.000467733,0.06,0.31,NA,NA
ER4S, N,3,2010,6,30,WET,102,0,0,0,140.32,0.000467733,0.06,0.3,NA,NA
ER4S, N,3,2010,6,30,WET,102.5,0,0,0,119.93,0.000399767,0.02,0.1,NA,NA
ER4S, N,3,2010,6,30,WET,103,0,0,0,91.04,0.000303467,0.02,0.06,NA,NA
ER4S, N,3,2010,6,30,WET,103.5,0,0,0,73.94,0.000246467,NA,NA,NA,NA
ER4S, N,3,2010,6,30,WET,104,0,0,0,59.67,0.0001989,NA,NA,NA,NA
ER4S, N,3,2010,6,30,WET,105,0,0,0,33.7,0.000112333,NA,NA,NA,NA
ER4S, N,3,2010,6,30,WET,106,0,0,0,18.31,0.000061033,NA,NA,NA,NA
ER4S, N,3,2010,6,30,WET,107,0,0,0,7.25,0.000024167,NA,NA,NA,NA
ER4S, N,3,2010,6,30,WET,110,0,0,0,0,0,NA,NA,NA,NA
ER4S, N,4,2010,6,30,DRY,0,61.46,1.024333333,0,0,0,NA,NA,NA,NA
ER4S, N,4,2010,6,30,DRY,5,61.46,1.024333333,0,0,0,NA,NA,NA,NA
ER4S, N,4,2010,6,30,DRY,6,61.46,1.024333333,0,1.35,0.0000045,NA,NA,NA,NA
ER4S, N,4,2010,6,30,DRY,7,61.46,1.024333333,0,2.77,0.000009233,NA,NA,NA,NA
ER4S, N,4,2010,6,30,DRY,8,61.46,1.024333333,0,1.25,0.000004167,0.63,0.02,NA,NA
ER4S, N,4,2010,6,30,DRY,10,61.46,1.024333333,0,12.23,0.000040767,0.59,0.24,NA,NA
ER4S, N,4,2010,6,30,DRY,11,61.46,1.024333333,0,17.57,0.000058567,NA,NA,NA,NA
ER4S, N,4,2010,6,30,DRY,13,61.46,1.024333333,0,24.69,0.0000823,NA,NA,NA,NA
ER4S, N,4,2010,6,30,DRY,15,61.46,1.024333333,0,27.94,0.000093133,0.3,0.29,NA,NA
ER4S, N,4,2010,6,30,DRY,25,61.46,1.024333333,0,27.94,0.000093133,0.29,0.28,NA,NA
ER4S, N,4,2010,6,30,DRY,35,61.46,1.024333333,0,27.94,0.000093133,0.23,0.22,NA,NA
ER4S, N,4,2010,6,30,DRY,45,0,0,0,27.94,0.000093133,0.26,0.25,NA,NA
ER4S, N,4,2010,6,30,DRY,45.5,0,0,0,24.21,0.0000807,NA,NA,NA,NA
ER4S, N,4,2010,6,30,DRY,46,0,0,0,17.99,0.000059967,NA,NA,NA,NA
ER4S, N,4,2010,6,30,DRY,47,0,0,0,7.25,0.000024167,NA,NA,NA,NA
ER4S, N,4,2010,6,30,DRY,50.5,0,0,0,0,0,NA,NA,NA,NA
ER4S, N,4,2010,6,30,WET,0,61.46,1.024333333,0,0,0,NA,NA,NA,NA
ER4S, N,4,2010,6,30,WET,2,61.46,1.024333333,0,0,0,NA,NA,NA,NA
ER4S, N,4,2010,6,30,WET,3,61.46,1.024333333,0,2.45,0.000008167,NA,NA,NA,NA
ER4S, N,4,2010,6,30,WET,4,61.46,1.024333333,0,3.61,0.000012033,0.24,0.02,NA,NA
ER4S, N,4,2010,6,30,WET,5,61.46,1.024333333,0,4.54,0.000015133,0.44,0.06,NA,NA
ER4S, N,4,2010,6,30,WET,6,61.46,1.024333333,0,16.84,0.000056133,0.71,0.4,NA,NA
ER4S, N,4,2010,6,30,WET,7,61.46,1.024333333,0,30.16,0.000100533,0.34,0.34,NA,NA
ER4S, N,4,2010,6,30,WET,8,61.46,1.024333333,0,33.7,0.000112333,0.23,0.26,NA,NA
ER4S, N,4,2010,6,30,WET,9,61.46,1.024333333,0,38.43,0.0001281,NA,NA,NA,NA
ER4S, N,4,2010,6,30,WET,11,61.46,1.024333333,0,38.43,0.0001281,0.24,0.31,0.033,0.013
ER4S, N,4,2010,6,30,WET,13,61.46,1.024333333,0,38.43,0.0001281,0.1,0.14,NA,NA
ER4S, N,4,2010,6,30,WET,14,61.46,1.024333333,0,38.43,0.0001281,0.13,0.17,NA,NA
ER4S, N,4,2010,6,30,WET,20,97.02,1.617,0,38.43,0.0001281,0.13,0.17,NA,NA
ER4S, N,4,2010,6,30,WET,21,97.02,1.617,0,42.5,0.000141667,0.19,0.27,NA,NA
ER4S, N,4,2010,6,30,WET,22,97.02,1.617,0,58.42,0.000194733,0.36,0.72,NA,NA
ER4S, N,4,2010,6,30,WET,23,97.02,1.617,0,71.6,0.000238667,0.36,0.89,NA,NA
ER4S, N,4,2010,6,30,WET,25,97.02,1.617,0,76.72,0.000255733,0.43,1.13,NA,NA
ER4S, N,4,2010,6,30,WET,27,97.02,1.617,0,76.72,0.000255733,0.29,0.76,0.039,0.017
ER4S, N,4,2010,6,30,WET,29,97.02,1.617,0,76.72,0.000255733,0.33,0.88,NA,NA
ER4S, N,4,2010,6,30,WET,30,97.02,1.617,0,76.72,0.000255733,0.31,0.81,NA,NA
ER4S, N,4,2010,6,30,WET,35,115.06,1.917666667,0,76.72,0.000255733,0.25,0.64,NA,NA
ER4S, N,4,2010,6,30,WET,36,115.06,1.917666667,0,78.73,0.000262433,0.3,0.8,NA,NA
ER4S, N,4,2010,6,30,WET,37,115.06,1.917666667,0,82.2,0.000274,0.39,1.1,NA,NA
ER4S, N,4,2010,6,30,WET,38,115.06,1.917666667,0,85.1,0.000283667,NA,NA,NA,NA
ER4S, N,4,2010,6,30,WET,39,115.06,1.917666667,0,85.1,0.000283667,0.25,0.74,NA,NA
ER4S, N,4,2010,6,30,WET,40,115.06,1.917666667,0,85.1,0.000283667,0.21,0.62,0.056,0.019
ER4S, N,4,2010,6,30,WET,42,115.06,1.917666667,0,85.1,0.000283667,0.16,0.48,NA,NA
ER4S, N,4,2010,6,30,WET,43,115.06,1.917666667,0,85.1,0.000283667,0.25,0.74,NA,NA
ER4S, N,4,2010,6,30,WET,47,155.19,2.5865,0,85.1,0.000283667,0.22,0.64,NA,NA
ER4S, N,4,2010,6,30,WET,48,155.19,2.5865,0,97.83,0.0003261,0.3,0.99,NA,NA
ER4S, N,4,2010,6,30,WET,49,155.19,2.5865,0,122.13,0.0004071,0.34,1.4,NA,NA
ER4S, N,4,2010,6,30,WET,50,155.19,2.5865,0,132.1,0.000440333,0.48,2.18,NA,NA
ER4S, N,4,2010,6,30,WET,52,155.19,2.5865,0,132.1,0.000440333,0.28,1.26,0.047,0.022
ER4S, N,4,2010,6,30,WET,54,155.19,2.5865,0,132.1,0.000440333,0.2,0.93,NA,NA
ER4S, N,4,2010,6,30,WET,55,155.19,2.5865,0,132.1,0.000440333,0.22,1,NA,NA
ER4S, N,4,2010,6,30,WET,58,174.24,2.904,0,132.1,0.000440333,0.19,0.87,NA,NA
ER4S, N,4,2010,6,30,WET,59,174.24,2.904,0,155.23,0.000517433,0.25,1.33,NA,NA
ER4S, N,4,2010,6,30,WET,60,174.24,2.904,0,160.44,0.0005348,0.22,1.2,NA,NA
ER4S, N,4,2010,6,30,WET,62,174.24,2.904,0,160.44,0.0005348,0.22,1.19,NA,NA
ER4S, N,4,2010,6,30,WET,63,174.24,2.904,0,160.44,0.0005348,0.25,1.37,0.06,0.025
ER4S, N,4,2010,6,30,WET,65,174.24,2.904,0,160.44,0.0005348,0.25,1.37,NA,NA
ER4S, N,4,2010,6,30,WET,68,0,0,0,160.44,0.0005348,NA,NA,NA,NA
ER4S, N,4,2010,6,30,WET,68.5,0,0,0,108.05,0.000360167,0.07,0.27,NA,NA
ER4S, N,4,2010,6,30,WET,69,0,0,0,75.32,0.000251067,0.07,0.2,NA,NA
ER4S, N,4,2010,6,30,WET,69.5,0,0,0,49.2,0.000164,NA,NA,NA,NA
ER4S, N,4,2010,6,30,WET,70,0,0,0,33.7,0.000112333,NA,NA,NA,NA
ER4S, N,4,2010,6,30,WET,71,0,0,0,11.79,0.0000393,NA,NA,NA,NA
ER4S, N,4,2010,6,30,WET,72,0,0,0,3.98,0.000013267,NA,NA,NA,NA
ER4S, N,4,2010,6,30,WET,74.75,0,0,0,0,0,NA,NA,NA,NA
ER5, N,1,2010,7,11,DRY,0,59.5,0.991666667,0,0,0,NA,NA,NA,NA
ER5, N,1,2010,7,11,DRY,45,0,0,0,0,0,NA,NA,NA,NA
ER5, N,1,2010,7,11,WET,0,70.35,1.1725,0,0,0,NA,NA,NA,NA
ER5, N,1,2010,7,11,WET,8.5,70.35,1.1725,0,0,0,NA,NA,NA,NA
ER5, N,1,2010,7,11,WET,10,70.35,1.1725,0,3.87,0.0000129,NA,NA,NA,NA
ER5, N,1,2010,7,11,WET,12,70.35,1.1725,0,5.69,0.000018967,NA,NA,NA,NA
ER5, N,1,2010,7,11,WET,14,70.35,1.1725,0,6.25,0.000020833,0.07,0.01,NA,NA
ER5, N,1,2010,7,11,WET,16,70.35,1.1725,0,6.25,0.000020833,0.03,0,NA,NA
ER5, N,1,2010,7,11,WET,18,97.28,1.621333333,0,6.25,0.000020833,1.37,0.29,NA,NA
ER5, N,1,2010,7,11,WET,19,97.28,1.621333333,0,8.05,0.000026833,0.05,0.01,NA,NA
ER5, N,1,2010,7,11,WET,21,97.28,1.621333333,0,8.95,0.000029833,0.04,0.01,NA,NA
ER5, N,1,2010,7,11,WET,22,97.28,1.621333333,0,11.92,0.000039733,NA,NA,NA,NA
ER5, N,1,2010,7,11,WET,23,97.28,1.621333333,0,14.07,0.0000469,NA,NA,NA,NA
ER5, N,1,2010,7,11,WET,25,97.28,1.621333333,0,14.49,0.0000483,0.08,0.04,NA,NA
ER5, N,1,2010,7,11,WET,27,97.28,1.621333333,0,14.49,0.0000483,0.06,0.03,NA,NA
ER5, N,1,2010,7,11,WET,28,119.63,1.993833333,0,14.49,0.0000483,0.05,0.02,NA,NA
ER5, N,1,2010,7,11,WET,29,119.63,1.993833333,0,18.68,0.000062267,0.07,0.05,NA,NA
ER5, N,1,2010,7,11,WET,31,119.63,1.993833333,0,29.24,0.000097467,0.14,0.14,NA,NA
ER5, N,1,2010,7,11,WET,33,119.63,1.993833333,0,29.24,0.000097467,0.27,0.26,NA,NA
ER5, N,1,2010,7,11,WET,34,119.63,1.993833333,0,29.24,0.000097467,0.25,0.24,0.023,0.008
ER5, N,1,2010,7,11,WET,37,119.63,1.993833333,0,29.24,0.000097467,0.21,0.21,NA,NA
ER5, N,1,2010,7,11,WET,46,152.4,2.54,0,29.24,0.000097467,0.1,0.1,NA,NA
ER5, N,1,2010,7,11,WET,47,152.4,2.54,0,38.67,0.0001289,NA,NA,NA,NA
ER5, N,1,2010,7,11,WET,49,152.4,2.54,0,56.02,0.000186733,0.18,0.35,NA,NA
ER5, N,1,2010,7,11,WET,51,152.4,2.54,0,61.51,0.000205033,0.14,0.3,NA,NA
ER5, N,1,2010,7,11,WET,52,152.4,2.54,0,61.51,0.000205033,0.15,0.31,NA,NA
ER5, N,1,2010,7,11,WET,53.25,152.4,2.54,0,61.51,0.000205033,0.14,0.29,0.033,0.012
ER5, N,1,2010,7,11,WET,56,152.4,2.54,0,61.51,0.000205033,0.13,0.29,NA,NA
ER5, N,1,2010,7,11,WET,63,173.48,2.891333333,0,61.51,0.000205033,0.16,0.34,NA,NA
ER5, N,1,2010,7,11,WET,64,173.48,2.891333333,0,64.98,0.0002166,0.23,0.5,NA,NA
ER5, N,1,2010,7,11,WET,65,173.48,2.891333333,0,69.69,0.0002323,0.19,0.46,NA,NA
ER5, N,1,2010,7,11,WET,67,173.48,2.891333333,0,76.23,0.0002541,0.14,0.37,NA,NA
ER5, N,1,2010,7,11,WET,69,173.48,2.891333333,0,77.46,0.0002582,0.14,0.37,NA,NA
ER5, N,1,2010,7,11,WET,70,173.48,2.891333333,0,77.46,0.0002582,0.15,0.39,0.031,0.013
ER5, N,1,2010,7,11,WET,71,173.48,2.891333333,0,77.46,0.0002582,0.16,0.44,NA,NA
ER5, N,1,2010,7,11,WET,72,173.48,2.891333333,0,77.46,0.0002582,0.13,0.35,NA,NA
ER5, N,1,2010,7,11,WET,79,0,0,0,77.46,0.0002582,0.11,0.29,NA,NA
ER5, N,1,2010,7,11,WET,79.5,0,0,0,61.51,0.000205033,0.03,0.06,NA,NA
ER5, N,1,2010,7,11,WET,80,0,0,0,38.24,0.000127467,NA,NA,NA,NA
ER5, N,1,2010,7,11,WET,80.5,0,0,0,24.89,0.000082967,NA,NA,NA,NA
ER5, N,1,2010,7,11,WET,81,0,0,0,10.74,0.0000358,NA,NA,NA,NA
ER5, N,1,2010,7,11,WET,82.25,0,0,0,0,0,NA,NA,NA,NA
ER5, N,2,2010,7,11,DRY,0,0,0,0,0,0,NA,NA,NA,NA
ER5, N,2,2010,7,11,DRY,4.5,59.5,0.991666667,0,0,0,NA,NA,NA,NA
ER5, N,2,2010,7,11,DRY,6,59.5,0.991666667,0,10.84,0.000036133,0.15,0.05,NA,NA
ER5, N,2,2010,7,11,DRY,7,59.5,0.991666667,0,14.39,0.000047967,NA,NA,NA,NA
ER5, N,2,2010,7,11,DRY,8,59.5,0.991666667,0,14.39,0.000047967,0.21,0.1,NA,NA
ER5, N,2,2010,7,11,DRY,11,59.5,0.991666667,0,12.73,0.000042433,NA,NA,NA,NA
ER5, N,2,2010,7,11,DRY,15,59.5,0.991666667,0,10.17,0.0000339,0.17,0.05,NA,NA
ER5, N,2,2010,7,11,DRY,19,59.5,0.991666667,0,7.96,0.000026533,NA,NA,NA,NA
ER5, N,2,2010,7,11,DRY,22,59.5,0.991666667,0,7.09,0.000023633,NA,NA,NA,NA
ER5, N,2,2010,7,11,DRY,25,59.5,0.991666667,0,6.5,0.000021667,0.1,0.02,NA,NA
ER5, N,2,2010,7,11,DRY,32,59.5,0.991666667,0,5.06,0.000016867,NA,NA,NA,NA
ER5, N,2,2010,7,11,DRY,39,59.5,0.991666667,0,3.32,0.000011067,NA,NA,NA,NA
ER5, N,2,2010,7,11,DRY,45,0,0,0,3.32,0.000011067,0.05,0,NA,NA
ER5, N,2,2010,7,11,DRY,45.75,0,0,0,0,0,NA,NA,NA,NA
ER5, N,2,2010,7,11,WET,0,70.35,1.1725,0,0,0,NA,NA,NA,NA
ER5, N,2,2010,7,11,WET,5.25,70.35,1.1725,0,0,0,NA,NA,NA,NA
ER5, N,2,2010,7,11,WET,6,70.35,1.1725,0,4.23,0.0000141,NA,NA,NA,NA
ER5, N,2,2010,7,11,WET,7,70.35,1.1725,0,5.77,0.000019233,NA,NA,NA,NA
ER5, N,2,2010,7,11,WET,8,70.35,1.1725,0,8.14,0.000027133,0.34,0.09,NA,NA
ER5, N,2,2010,7,11,WET,10,70.35,1.1725,0,8.77,0.000029233,0.19,0.05,NA,NA
ER5, N,2,2010,7,11,WET,12,70.35,1.1725,0,9.41,0.000031367,0.14,0.04,NA,NA
ER5, N,2,2010,7,11,WET,15,97.28,1.621333333,0,8.77,0.000029233,0.23,0.06,NA,NA
ER5, N,2,2010,7,11,WET,16,97.28,1.621333333,0,11.03,0.000036767,0.35,0.13,NA,NA
ER5, N,2,2010,7,11,WET,17,97.28,1.621333333,0,13.14,0.0000438,0.35,0.15,NA,NA
ER5, N,2,2010,7,11,WET,19,97.28,1.621333333,0,15.35,0.000051167,0.33,0.17,NA,NA
ER5, N,2,2010,7,11,WET,22,97.28,1.621333333,0,15.35,0.000051167,0.36,0.19,NA,NA
ER5, N,2,2010,7,11,WET,23,97.28,1.621333333,0,11.72,0.000039067,NA,NA,NA,NA
ER5, N,2,2010,7,11,WET,26,97.28,1.621333333,0,12.42,0.0000414,0.36,0.15,NA,NA
ER5, N,2,2010,7,11,WET,31,97.28,1.621333333,0,11.33,0.000037767,0.35,0.13,NA,NA
ER5, N,2,2010,7,11,WET,33,119.63,1.993833333,0,11.33,0.000037767,0.27,0.1,NA,NA
ER5, N,2,2010,7,11,WET,34,119.63,1.993833333,0,12.02,0.000040067,NA,NA,NA,NA
ER5, N,2,2010,7,11,WET,35,119.63,1.993833333,0,14.18,0.000047267,0.46,0.22,NA,NA
ER5, N,2,2010,7,11,WET,37,119.63,1.993833333,0,18.79,0.000062633,0.3,0.19,NA,NA
ER5, N,2,2010,7,11,WET,38,119.63,1.993833333,0,17.21,0.000057367,NA,NA,NA,NA
ER5, N,2,2010,7,11,WET,40,119.63,1.993833333,0,17.21,0.000057367,0.3,0.17,NA,NA
ER5, N,2,2010,7,11,WET,42,119.63,1.993833333,0,19.14,0.0000638,0.27,0.17,NA,NA
ER5, N,2,2010,7,11,WET,43,152.4,2.54,0,19.14,0.0000638,NA,NA,NA,NA
ER5, N,2,2010,7,11,WET,44,152.4,2.54,0,27.17,0.000090567,0.41,0.38,NA,NA
ER5, N,2,2010,7,11,WET,46,152.4,2.54,0,35.02,0.000116733,0.26,0.31,NA,NA
ER5, N,2,2010,7,11,WET,48,152.4,2.54,0,35.02,0.000116733,0.3,0.36,NA,NA
ER5, N,2,2010,7,11,WET,49.25,152.4,2.54,0,35.02,0.000116733,0.22,0.26,0.019,0.01
ER5, N,2,2010,7,11,WET,54,152.4,2.54,0,35.02,0.000116733,0.13,0.16,NA,NA
ER5, N,2,2010,7,11,WET,58,173.48,2.891333333,0,33.51,0.0001117,NA,NA,NA,NA
ER5, N,2,2010,7,11,WET,59,173.48,2.891333333,0,33.51,0.0001117,NA,NA,NA,NA
ER5, N,2,2010,7,11,WET,60,173.48,2.891333333,0,36.41,0.000121367,NA,NA,NA,NA
ER5, N,2,2010,7,11,WET,62,173.48,2.891333333,0,40.53,0.0001351,0.23,0.32,NA,NA
ER5, N,2,2010,7,11,WET,63,173.48,2.891333333,0,40.53,0.0001351,0.21,0.28,NA,NA
ER5, N,2,2010,7,11,WET,64,173.48,2.891333333,0,40.53,0.0001351,0.19,0.27,0.025,0.011
ER5, N,2,2010,7,11,WET,67,173.48,2.891333333,0,40.53,0.0001351,NA,NA,NA,NA
ER5, N,2,2010,7,11,WET,70,173.48,2.891333333,0,36.83,0.000122767,NA,NA,NA,NA
ER5, N,2,2010,7,11,WET,73,0,0,0,36.83,0.000122767,0.19,0.24,NA,NA
ER5, N,2,2010,7,11,WET,73.5,0,0,0,28.33,0.000094433,0.11,0.11,NA,NA
ER5, N,2,2010,7,11,WET,75.25,0,0,0,0,0,NA,NA,NA,NA
ER5, N,3,2010,7,10,DRY,0,59.5,0.991666667,0,0,0,NA,NA,NA,NA
ER5, N,3,2010,7,10,DRY,7.5,59.5,0.991666667,0,0,0,NA,NA,NA,NA
ER5, N,3,2010,7,10,DRY,8,59.5,0.991666667,0,3.11,0.000010367,NA,NA,NA,NA
ER5, N,3,2010,7,10,DRY,15,59.5,0.991666667,0,3.11,0.000010367,NA,NA,NA,NA
ER5, N,3,2010,7,10,DRY,26,59.5,0.991666667,0,3.59,0.000011967,NA,NA,NA,NA
ER5, N,3,2010,7,10,DRY,35,59.5,0.991666667,0,3.59,0.000011967,NA,NA,NA,NA
ER5, N,3,2010,7,10,DRY,45,0,0,0,3.59,0.000011967,NA,NA,NA,NA
ER5, N,3,2010,7,10,WET,0,70.35,1.1725,0,0,0,NA,NA,NA,NA
ER5, N,3,2010,7,10,WET,6.25,70.35,1.1725,0,0,0,NA,NA,NA,NA
ER5, N,3,2010,7,10,WET,7,70.35,1.1725,0,3.52,0.000011733,NA,NA,NA,NA
ER5, N,3,2010,7,10,WET,11,70.35,1.1725,0,3.52,0.000011733,0.07,0,NA,NA
ER5, N,3,2010,7,10,WET,12,70.35,1.1725,0,6.84,0.0000228,0.06,0.01,NA,NA
ER5, N,3,2010,7,10,WET,14,70.35,1.1725,0,6.25,0.000020833,0.03,0,NA,NA
ER5, N,3,2010,7,10,WET,16,70.35,1.1725,0,6.25,0.000020833,0.03,0,NA,NA
ER5, N,3,2010,7,10,WET,18,97.28,1.621333333,0,6.25,0.000020833,0.05,0.01,NA,NA
ER5, N,3,2010,7,10,WET,19,97.28,1.621333333,0,6.25,0.000020833,NA,NA,NA,NA
ER5, N,3,2010,7,10,WET,20,97.28,1.621333333,0,7.44,0.0000248,NA,NA,NA,NA
ER5, N,3,2010,7,10,WET,23,97.28,1.621333333,0,10.55,0.000035167,0.05,0.01,NA,NA
ER5, N,3,2010,7,10,WET,26,97.28,1.621333333,0,11.23,0.000037433,0.08,0.03,NA,NA
ER5, N,3,2010,7,10,WET,28,97.28,1.621333333,0,11.92,0.000039733,0.08,0.03,NA,NA
ER5, N,3,2010,7,10,WET,30,119.63,1.993833333,0,11.92,0.000039733,0.04,0.01,NA,NA
ER5, N,3,2010,7,10,WET,31,119.63,1.993833333,0,13.76,0.000045867,0.06,0.02,NA,NA
ER5, N,3,2010,7,10,WET,32,119.63,1.993833333,0,15.13,0.000050433,0.07,0.03,NA,NA
ER5, N,3,2010,7,10,WET,34,119.63,1.993833333,0,17.88,0.0000596,0.16,0.09,NA,NA
ER5, N,3,2010,7,10,WET,36,119.63,1.993833333,0,18.22,0.000060733,0.19,0.12,NA,NA
ER5, N,3,2010,7,10,WET,37,119.63,1.993833333,0,18.22,0.000060733,0.28,0.17,0.013,0.006
ER5, N,3,2010,7,10,WET,39,119.63,1.993833333,0,18.22,0.000060733,0.15,0.09,NA,NA
ER5, N,3,2010,7,10,WET,46,119.63,1.993833333,0,16.66,0.000055533,NA,NA,NA,NA
ER5, N,3,2010,7,10,WET,51,152.4,2.54,0,16.66,0.000055533,0.12,0.07,NA,NA
ER5, N,3,2010,7,10,WET,52,152.4,2.54,0,21.01,0.000070033,0.17,0.12,NA,NA
ER5, N,3,2010,7,10,WET,53,152.4,2.54,0,30.16,0.000100533,0.39,0.4,NA,NA
ER5, N,3,2010,7,10,WET,55,152.4,2.54,0,37.68,0.0001256,0.29,0.37,NA,NA
ER5, N,3,2010,7,10,WET,57,152.4,2.54,0,40.68,0.0001356,0.21,0.29,NA,NA
ER5, N,3,2010,7,10,WET,59,152.4,2.54,0,40.68,0.0001356,0.19,0.26,0.02,0.011
ER5, N,3,2010,7,10,WET,61,152.4,2.54,0,40.68,0.0001356,0.2,0.28,NA,NA
ER5, N,3,2010,7,10,WET,67,152.4,2.54,0,32.02,0.000106733,0.12,0.13,NA,NA
ER5, N,3,2010,7,10,WET,69,173.48,2.891333333,0,32.02,0.000106733,0.12,0.13,NA,NA
ER5, N,3,2010,7,10,WET,70,173.48,2.891333333,0,32.02,0.000106733,NA,NA,NA,NA
ER5, N,3,2010,7,10,WET,71,173.48,2.891333333,0,35.3,0.000117667,0.1,0.13,NA,NA
ER5, N,3,2010,7,10,WET,73,173.48,2.891333333,0,38.67,0.0001289,0.13,0.17,NA,NA
ER5, N,3,2010,7,10,WET,75,173.48,2.891333333,0,41.4,0.000138,0.12,0.16,NA,NA
ER5, N,3,2010,7,10,WET,77,173.48,2.891333333,0,41.69,0.000138967,0.2,0.28,0.022,0.013
ER5, N,3,2010,7,10,WET,83,173.48,2.891333333,0,41.69,0.000138967,0.12,0.17,NA,NA
ER5, N,3,2010,7,10,WET,86,0,0,0,41.69,0.000138967,0.12,0.18,NA,NA
ER5, N,3,2010,7,10,WET,86.5,0,0,0,29.76,0.0000992,0.07,0.07,NA,NA
ER5, N,3,2010,7,10,WET,87,0,0,0,16.66,0.000055533,NA,NA,NA,NA
ER5, N,3,2010,7,10,WET,89,0,0,0,0,0,NA,NA,NA,NA
ER5, N,4,2010,7,10,DRY,0,59.5,0.991666667,0,0,0,NA,NA,NA,NA
ER5, N,4,2010,7,10,DRY,7,59.5,0.991666667,0,0,0,NA,NA,NA,NA
ER5, N,4,2010,7,10,DRY,8,59.5,0.991666667,0,8.86,0.000029533,0.07,0.02,NA,NA
ER5, N,4,2010,7,10,DRY,10,59.5,0.991666667,0,7.61,0.000025367,NA,NA,NA,NA
ER5, N,4,2010,7,10,DRY,15,59.5,0.991666667,0,8.59,0.000028633,0.05,0.01,NA,NA
ER5, N,4,2010,7,10,DRY,25,59.5,0.991666667,0,8.59,0.000028633,0.06,0.01,NA,NA
ER5, N,4,2010,7,10,DRY,35,59.5,0.991666667,0,6.42,0.0000214,0.06,0.01,NA,NA
ER5, N,4,2010,7,10,DRY,45,0,0,0,6.75,0.0000225,0.03,0,NA,NA
ER5, N,4,2010,7,10,DRY,45.75,0,0,0,0,0,NA,NA,NA,NA
ER5, N,4,2010,7,10,WET,0,70.35,1.1725,0,0,0,NA,NA,NA,NA
ER5, N,4,2010,7,10,WET,4.5,70.35,1.1725,0,0,0,NA,NA,NA,NA
ER5, N,4,2010,7,10,WET,6,70.35,1.1725,0,6.34,0.000021133,0.06,0.01,NA,NA
ER5, N,4,2010,7,10,WET,9,70.35,1.1725,0,7.79,0.000025967,0.08,0.02,NA,NA
ER5, N,4,2010,7,10,WET,11,70.35,1.1725,0,11.03,0.000036767,0.09,0.03,NA,NA
ER5, N,4,2010,7,10,WET,13,70.35,1.1725,0,13.14,0.0000438,0.06,0.02,NA,NA
ER5, N,4,2010,7,10,WET,14,70.35,1.1725,0,13.14,0.0000438,0.07,0.03,0.007,NA
ER5, N,4,2010,7,10,WET,23,70.35,1.1725,0,10.64,0.000035467,0.13,0.04,NA,NA
ER5, N,4,2010,7,10,WET,24,70.35,1.1725,0,10.64,0.000035467,0.09,0.03,NA,NA
ER5, N,4,2010,7,10,WET,25,97.28,1.621333333,0,10.64,0.000035467,0.07,0.02,NA,NA
ER5, N,4,2010,7,10,WET,26,97.28,1.621333333,0,10.64,0.000035467,NA,NA,NA,NA
ER5, N,4,2010,7,10,WET,27,97.28,1.621333333,0,11.52,0.0000384,0.13,0.05,NA,NA
